httpRequest.latency,httpRequest.protocol,httpRequest.referer,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,"'labels.""goog-managed-by""",labels.instanceId,labels.scaling_reason,logName,protoPayload.methodName,protoPayload.resourceName,"'protoPayload.response.@type",protoPayload.response.apiVersion,protoPayload.response.kind,"'protoPayload.response.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.metadata.annotations.""autoscaling.knative.dev/minScale""","'protoPayload.response.metadata.annotations.""run.googleapis.com/cpu-throttling""","'protoPayload.response.metadata.annotations.""run.googleapis.com/execution-environment""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress""","'protoPayload.response.metadata.annotations.""run.googleapis.com/operation-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/sessionAffinity""","'protoPayload.response.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.metadata.annotations.""serving.knative.dev/creator""",protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.generation,"'protoPayload.response.metadata.labels.""cloud.googleapis.com/location""","'protoPayload.response.metadata.labels.""goog-managed-by""","'protoPayload.response.metadata.labels.""run.googleapis.com/startupProbeType""","'protoPayload.response.metadata.labels.""serving.knative.dev/configuration""","'protoPayload.response.metadata.labels.""serving.knative.dev/configurationGeneration""","'protoPayload.response.metadata.labels.""serving.knative.dev/route""","'protoPayload.response.metadata.labels.""serving.knative.dev/service""","'protoPayload.response.metadata.labels.""serving.knative.dev/serviceUid""",protoPayload.response.metadata.name,protoPayload.response.metadata.namespace,protoPayload.response.metadata.ownerReferences,protoPayload.response.metadata.resourceVersion,protoPayload.response.metadata.selfLink,protoPayload.response.metadata.uid,protoPayload.response.spec.containerConcurrency,protoPayload.response.spec.containers,protoPayload.response.spec.serviceAccountName,protoPayload.response.spec.timeoutSeconds,protoPayload.response.status.conditions,protoPayload.response.status.containerStatuses,protoPayload.response.status.imageDigest,protoPayload.response.status.logUrl,protoPayload.response.status.observedGeneration,protoPayload.serviceName,protoPayload.status.message,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
0.087492722s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.76,GET,1391,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/favicon.png",221,34.143.73.2,304,Google,6911667e000bb325879886df,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:50.804425315Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,a662a979436ade21,,"'2025-11-10T04:13:50.677472Z","'projects/cocreator-d0nbh/traces/fc2bdaac98730d38a46d1f1696d3289b",
0.087323632s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.164,GET,1317,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/main.dart.js",224,34.143.78.2,304,Google,6911667e000ba7f3335f5183,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:50.804425315Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,979e6af38cfc94e1,,"'2025-11-10T04:13:50.674570Z","'projects/cocreator-d0nbh/traces/d973190f7b32a928fab547bb5da6b407",
0.117446119s,HTTP/1.1,,66.102.6.71,GET,1084,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/flutter.js.map",3736,34.143.76.2,404,Google,6911667e000bcd8665f6ed4e,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:50.804425315Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,WARNING,da37cbefa44bc794,,"'2025-11-10T04:13:50.653852Z","'projects/cocreator-d0nbh/traces/687bc681ad319439a0584430f17f9cd3",
0.004051089s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.5,GET,1322,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/flutter_bootstrap.js",222,34.143.72.2,304,Google,6911667e00065eae4ed8d9a4,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:50.472241293Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,fc66ab77e7378b25,,"'2025-11-10T04:13:50.411806Z","'projects/cocreator-d0nbh/traces/51b03a05b035de6da0395afbc022fe63",
,,,,,,,,,,,6911667d000bdef6083745b2,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Fstdout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:49.998322275Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,,," ✓ Ready in 134ms","'2025-11-10T04:13:49.777974Z",,
,,,,,,,,,,,6911667d000a133714be4acc,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Fstdout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:49.998322275Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,,," ✓ Starting...","'2025-11-10T04:13:49.660279Z",,
,,,,,,,,,,,6911667d000a122a0eb772df,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Fstdout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:49.998322275Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,,,"'   - Network:      http://0.0.0.0:8080","'2025-11-10T04:13:49.660010Z",,
,,,,,,,,,,,6911667d000a11833af35076,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Fstdout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:49.998322275Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,,,"'   - Local:        http://localhost:8080","'2025-11-10T04:13:49.659843Z",,
,,,,,,,,,,,6911667d000a102c330e0a27,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Fstdout",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:49.667054968Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,,,"   ▲ Next.js 15.3.3","'2025-11-10T04:13:49.659500Z",,
,,,,,,,,,,,6911667d000a0069490ab28d,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Fvarlog%2Fsystem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:49.692681241Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,,"'Default STARTUP TCP probe succeeded after 1 attempt for container ""sfaisolutions-frontend-1"" on port 8080.","'2025-11-10T04:13:49.655465Z",,
,,,,,,,,,,,6911667c000a754e4417c3fd,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,AUTOSCALING,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Fvarlog%2Fsystem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:48.691359169Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,,"'Starting new instance. Reason: AUTOSCALING - Instance started due to configured scaling factors (e.g. CPU utilization, request throughput, etc.) or no existing capacity for current traffic.","'2025-11-10T04:13:48.685390Z",,
1.326404910s,HTTP/1.1,,64.233.172.76,GET,1439,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs",221,34.143.79.2,304,Google,6911667e00020615eaad244a,"'firebase-app-hosting",0014778296485dd1eceaf34c668263f304729d2fcc1966901528d6d42bf0c38218d54fae22dd8ccb5676a2e0a19ece563422162cb19d398dcb4d1fb01f8dbd5fdc7a4a4109ea7c5be90753be2131,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T04:13:50.140042199Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,17320a682bb36c06,,"'2025-11-10T04:13:48.667410Z","'projects/cocreator-d0nbh/traces/ae95c5eaf53a979933e1c77b918a2698",true
0.091391343s,HTTP/1.1,,66.102.6.234,GET,1085,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/flutter.js.map",3734,34.143.76.2,404,Google,691162e700068c8ba8a125be,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:31.458246059Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,WARNING,8301f9df1235c00f,,"'2025-11-10T03:58:31.335739Z","'projects/cocreator-d0nbh/traces/bea28dea6308373f9a663b92af5561c6",
0.002733252s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.212.1,GET,1328,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/manifest.json",221,34.143.76.2,304,Google,691162e6000c00ee1a0a3b9e,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:30.789842443Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,ebf168d91915c3b8,,"'2025-11-10T03:58:30.778343Z","'projects/cocreator-d0nbh/traces/ce7a04db94cf911290c76f506ab7dd98",true
0.002752212s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.35,GET,1372,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/packages/cupertino_icons/assets/CupertinoIcons.ttf",221,34.143.73.2,304,Google,691162da000c127935f5f8d2,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:18.852911264Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,6c203777b6195269,,"'2025-11-10T03:58:18.786652Z","'projects/cocreator-d0nbh/traces/22a7e1d1cdb45c76cbdc5033a8efe199",
0.002937397s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.212.237,GET,1355,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/fonts/MaterialIcons-Regular.otf",222,34.143.77.2,304,Google,691162da000c11670c392dd6,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:18.852911264Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,ffd2e769784f9671,,"'2025-11-10T03:58:18.785869Z","'projects/cocreator-d0nbh/traces/a96cf8abc0bd53488960b13cab570f47",
0.002755027s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.171,GET,1338,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/FontManifest.json",220,34.143.76.2,304,Google,691162da000808363b1d4342,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:18.852911264Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,9e249e03cdf3db54,,"'2025-11-10T03:58:18.521572Z","'projects/cocreator-d0nbh/traces/0a1b64423bfb9e507da91793cb1fb562",
0.002574024s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.199,GET,1399,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/icons/Icon-192.png",222,34.143.73.2,304,Google,691162da000432e2977c70e5,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:18.519695463Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,08bbd9accc8590ce,,"'2025-11-10T03:58:18.270918Z","'projects/cocreator-d0nbh/traces/5b1982cd79dba9ae94d694bb92dcaf73",
0.002337868s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",192.178.15.103,GET,1329,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/manifest.json",221,34.143.79.2,304,Google,691162da00015cf2d562dd8e,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:18.189802306Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,5356fd4dd2c893da,,"'2025-11-10T03:58:18.084861Z","'projects/cocreator-d0nbh/traces/bf4eb3049b71228301e0bc5a6a068ec1",
0.002600098s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.161,GET,1316,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/main.dart.js",224,34.143.79.2,304,Google,691162da00004b753f45ed6f,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:18.189802306Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,46a1fda9949944e6,,"'2025-11-10T03:58:18.014732Z","'projects/cocreator-d0nbh/traces/111307f0f56e4ccbd05f24dcc6245dbf",
0.002776259s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.169,GET,1322,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/flutter_bootstrap.js",222,34.143.76.2,304,Google,691162d9000c7729f9c353aa,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:17.853172191Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,6ee80ca3b9fa99de,,"'2025-11-10T03:58:17.812395Z","'projects/cocreator-d0nbh/traces/bdf2fab92a92385eb1011c276d0bff07",
0.006289854s,HTTP/1.1,,64.233.172.228,GET,1328,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs",972,34.143.76.2,200,Google,691162d90007d8f65bf2ef9f,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:58:17.522850826Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,5a50cbf1862b6103,,"'2025-11-10T03:58:17.486533Z","'projects/cocreator-d0nbh/traces/55e6460f16b3fe09b3dc4867a1ec642d",true
0.006828003s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.215.38,GET,1398,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/icons/Icon-192.png",222,34.143.79.2,304,Google,691162b60008dced25222316,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:42.630779169Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,4c6850ce64ec2ae8,,"'2025-11-10T03:57:42.572335Z","'projects/cocreator-d0nbh/traces/b11409001a7990d66f9588c1a0a25e03",
0.015277737s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",192.178.15.34,GET,1313,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/icons/Icon-512.png",8513,34.143.73.2,200,Google,691162b60008d6d6d13c0853,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:42.630779169Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,d1c5150ad6159b55,,"'2025-11-10T03:57:42.562372Z","'projects/cocreator-d0nbh/traces/6aa3c23dd5df7712f3ca9fdbc223fcdc",
0.016563697s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",192.178.15.4,GET,1322,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/icons/Icon-maskable-512.png",21260,34.143.73.2,200,Google,691162b60008d4a3fce3ff95,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:42.630779169Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,de1014f0bb6d1552,,"'2025-11-10T03:57:42.560154Z","'projects/cocreator-d0nbh/traces/ecb4f40e899409bf43be29de03bd157b",
0.019432934s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",64.233.172.43,GET,1322,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/icons/Icon-maskable-192.png",5855,34.143.79.2,200,Google,691162b60008d23cf964cc5f,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:42.630779169Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,1db5cfff70ad0b4f,,"'2025-11-10T03:57:42.556706Z","'projects/cocreator-d0nbh/traces/31329b62b04c6bbf67d044fd39b38b50",
0.002489529s,HTTP/1.1,"'https://sfaisolutions.com/anonymous-hubs",74.125.212.137,GET,1354,"'https://t-2616093887---sfaisolutions-frontend-gmjes64qia-uc.a.run.app/anonymous-hubs/assets/fonts/MaterialIcons-Regular.otf",222,34.143.75.2,304,Google,691162b10006897f51df4290,"'firebase-app-hosting",001477829685addda7faf6eb1302741807daf405217c0d083a5a6611453ece980f8b13f172e135d77fa1b1e22a9264b10c4534d20aee6ba6e31991c3a4bf6346b664234d11a2320738befb9ecc62,,"'projects/cocreator-d0nbh/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-11-10T03:57:37.636541023Z","'sfaisolutions-frontend","'us-central1","'cocreator-d0nbh","'sfaisolutions-frontend-build-2025-11-10-002","'sfaisolutions-frontend",cloud_run_revision,INFO,fecea8f584a207d5,,"'2025-11-10T03:57:37.424297Z","'projects/cocreator-d0nbh/traces/83d22b59e767ae146395a2323895a374",
